order_id,customer_id,order_date,category,product,quantity,price,payment_method
O1129,C340,2023-03-02,Beauty,Skincare Set,3,206.0,Bank Transfer
O1130,C197,2024-06-29,Electronics,Laptop,1,181.74,Bank Transfer
O1131,C461,2024-03-14,Home,Cookware,2,155.24,Gift Card
O1132,C221,2023-04-23,Fashion,Dress,2,150.81,Credit Card
O1133,C137,2023-01-16,Home,Coffee Maker,2,200.16,PayPal
O1134,C362,2024-11-09,Sports,Tennis Racket,3,173.48,Gift Card
O1135,C388,2023-02-26,Electronics,Laptop,2,211.5,Gift Card
O1136,C418,2023-01-25,Sports,Yoga Mat,2,36.91,Credit Card
O1137,C020,2023-05-11,Fashion,Sneakers,3,245.49,Credit Card
O1138,C296,2024-11-18,Fashion,Jacket,3,232.6,PayPal
O1139,C304,2024-10-11,Electronics,Monitor,2,83.39,PayPal
O1140,C227,2023-08-06,Beauty,Skincare Set,1,65.06,Gift Card
O1141,C417,2023-10-10,Beauty,Makeup Kit,2,126.48,Bank Transfer
O1142,C043,2024-07-06,Electronics,Keyboard,1,83.98,Credit Card
O1143,C395,2024-10-21,Sports,Tennis Racket,3,179.31,PayPal
O1144,C063,2023-09-04,Sports,Tennis Racket,2,137.35,Credit Card
O1145,C221,2024-03-15,Home,Cookware,2,238.01,PayPal
O1146,C403,2024-05-15,Fashion,Jeans,3,111.0,Bank Transfer
O1147,C031,2023-12-07,Home,Lamp,2,129.79,Credit Card
O1148,C042,2024-09-18,Sports,Bicycle Helmet,2,190.83,Bank Transfer
O1149,C313,2023-02-16,Sports,Bicycle Helmet,2,167.45,Credit Card
O1150,C271,2024-03-02,Fashion,Jeans,2,293.92,Bank Transfer
O1151,C377,2023-09-01,Fashion,Jacket,1,211.79,PayPal
O1152,C475,2023-07-15,Electronics,Laptop,2,44.23,Gift Card
O1153,C332,2024-01-03,Electronics,Laptop,2,230.09,Bank Transfer
O1154,C317,2023-06-24,Fashion,T-Shirt,2,175.85,PayPal
O1155,C432,2024-06-17,Sports,Bicycle Helmet,3,120.02,PayPal
O1156,C230,2023-07-14,Home,Cookware,3,195.07,Credit Card
O1157,C313,2023-01-17,Beauty,Perfume,2,264.19,Credit Card
O1158,C176,2024-05-18,Fashion,Jeans,1,229.58,PayPal
O1159,C133,2024-09-08,Home,Vacuum Cleaner,3,216.57,Credit Card
O1160,C178,2024-01-14,Beauty,Perfume,1,162.6,Gift Card
O1161,C410,2024-06-20,Beauty,Hair Dryer,2,47.17,PayPal
O1162,C156,2023-03-28,Fashion,Sneakers,2,220.87,Gift Card
O1163,C312,2023-01-02,Electronics,Monitor,3,108.86,Bank Transfer
O1164,C462,2023-03-30,Beauty,Shampoo,1,166.75,Credit Card
O1165,C276,2023-04-21,Home,Chair,1,252.22,Gift Card
O1166,C030,2024-04-17,Sports,Yoga Mat,2,53.08,Bank Transfer
O1167,C427,2023-04-28,Home,Cookware,2,54.9,Bank Transfer
O1168,C459,2023-08-21,Sports,Tennis Racket,2,189.29,Bank Transfer
O1169,C425,2024-12-01,Fashion,Dress,1,46.33,Credit Card
O1170,C440,2023-11-10,Home,Cookware,3,78.66,Bank Transfer
O1171,C361,2024-09-13,Home,Coffee Maker,3,119.06,PayPal
O1172,C422,2023-09-06,Beauty,Hair Dryer,2,160.67,Gift Card
O1173,C084,2024-03-06,Home,Vacuum Cleaner,1,263.17,Credit Card
O1174,C168,2023-11-20,Sports,Yoga Mat,1,12.9,Gift Card
O1175,C338,2023-05-31,Electronics,Smartphone,1,36.62,Bank Transfer
O1176,C393,2023-12-17,Fashion,Jeans,3,23.62,Bank Transfer
O1177,C387,2024-06-17,Fashion,Dress,3,285.74,Bank Transfer
O1178,C147,2024-02-14,Electronics,Keyboard,1,180.82,Bank Transfer
O1179,C274,2023-12-07,Sports,Bicycle Helmet,2,236.59,Bank Transfer
O1180,C001,2023-01-05,Home,Cookware,3,119.84,Credit Card
O1181,C425,2024-11-30,Home,Lamp,3,290.65,Credit Card
O1182,C292,2024-01-18,Beauty,Makeup Kit,3,116.08,Bank Transfer
O1183,C490,2023-01-14,Electronics,Keyboard,1,143.75,Gift Card
O1184,C056,2023-06-23,Beauty,Skincare Set,2,127.72,Gift Card
O1185,C010,2024-03-26,Home,Cookware,3,19.48,Bank Transfer
O1186,C492,2024-11-26,Sports,Tennis Racket,2,258.23,Gift Card
O1187,C475,2023-03-10,Beauty,Perfume,1,13.67,Credit Card
O1188,C408,2024-04-12,Sports,Bicycle Helmet,1,236.01,Bank Transfer
O1189,C488,2024-03-16,Fashion,Jeans,1,62.19,Bank Transfer
O1190,C079,2023-04-16,Sports,Dumbbells,2,58.25,Bank Transfer
O1191,C357,2024-08-26,Home,Cookware,1,295.54,PayPal
O1192,C189,2023-02-19,Home,Chair,3,63.63,PayPal
O1193,C417,2023-08-25,Sports,Running Shoes,3,208.48,Bank Transfer
O1194,C490,2023-10-20,Fashion,Jeans,1,288.67,Credit Card
O1195,C356,2023-01-28,Beauty,Shampoo,1,179.28,Gift Card
O1196,C238,2023-04-05,Electronics,Smartphone,3,264.92,PayPal
O1197,C242,2024-04-11,Beauty,Makeup Kit,1,299.23,PayPal
O1198,C085,2023-09-18,Home,Lamp,2,95.86,Credit Card
O1199,C285,2023-06-03,Sports,Dumbbells,3,92.21,Credit Card
O1200,C056,2024-04-16,Home,Cookware,2,166.88,Bank Transfer
O1201,C025,2023-01-05,Electronics,Keyboard,1,72.98,Gift Card
O1202,C142,2023-03-18,Electronics,Headphones,3,10.19,Bank Transfer
O1203,C113,2024-11-27,Electronics,Headphones,1,125.73,Bank Transfer
O1204,C045,2023-03-31,Beauty,Hair Dryer,3,292.66,PayPal
O1205,C178,2024-08-14,Electronics,Monitor,1,245.82,Bank Transfer
O1206,C404,2024-04-17,Fashion,Sneakers,1,200.32,PayPal
O1207,C210,2023-07-20,Fashion,Jeans,1,78.99,Credit Card
O1208,C105,2023-09-07,Electronics,Headphones,3,102.01,Gift Card
O1209,C030,2023-08-28,Electronics,Laptop,2,299.24,PayPal
O1210,C169,2024-04-27,Fashion,Sneakers,1,177.63,Gift Card
O1211,C410,2024-11-08,Beauty,Hair Dryer,3,65.63,PayPal
O1212,C034,2023-11-30,Electronics,Laptop,3,105.5,PayPal
O1213,C331,2023-07-14,Beauty,Skincare Set,3,44.16,Credit Card
O1214,C211,2024-08-22,Beauty,Hair Dryer,3,93.19,Bank Transfer
O1215,C077,2023-10-11,Sports,Dumbbells,1,204.87,Credit Card
O1216,C193,2023-07-16,Beauty,Shampoo,1,176.03,PayPal
O1217,C435,2023-01-05,Sports,Running Shoes,1,245.64,Credit Card
O1218,C423,2024-02-14,Sports,Yoga Mat,2,190.28,Bank Transfer
O1219,C123,2023-11-02,Fashion,Jeans,2,220.87,PayPal
O1220,C052,2023-07-05,Electronics,Headphones,1,44.2,Bank Transfer
O1221,C247,2024-02-29,Beauty,Perfume,2,105.5,Credit Card
O1222,C452,2023-03-28,Electronics,Headphones,2,214.65,Bank Transfer
O1223,C009,2024-01-19,Electronics,Monitor,1,71.59,Credit Card
O1224,C315,2024-03-25,Home,Chair,2,34.67,Bank Transfer
O1225,C172,2023-12-01,Fashion,Sneakers,1,119.29,Bank Transfer
O1226,C280,2024-01-08,Sports,Bicycle Helmet,1,86.64,Gift Card
O1227,C215,2024-12-25,Electronics,Monitor,1,293.67,PayPal
O1228,C308,2023-01-11,Beauty,Makeup Kit,2,42.84,Credit Card
O1229,C229,2023-10-14,Electronics,Monitor,3,118.2,Bank Transfer
O1230,C479,2024-11-30,Fashion,Jacket,3,176.24,Gift Card
O1231,C123,2024-04-25,Electronics,Headphones,2,134.66,Gift Card
O1232,C032,2023-10-20,Beauty,Shampoo,3,20.07,PayPal
O1233,C111,2023-04-25,Fashion,Jeans,1,121.6,Gift Card
O1234,C121,2023-03-22,Home,Vacuum Cleaner,2,12.51,Bank Transfer
O1235,C354,2023-06-10,Home,Chair,1,269.76,Gift Card
O1236,C162,2024-01-12,Home,Vacuum Cleaner,1,266.0,Gift Card
O1237,C211,2024-09-14,Home,Chair,3,219.47,Credit Card
O1238,C236,2023-03-24,Fashion,T-Shirt,2,213.95,Credit Card
O1239,C109,2023-06-20,Home,Lamp,3,253.16,Credit Card
O1240,C367,2023-08-11,Sports,Yoga Mat,1,86.62,PayPal
O1241,C113,2023-09-17,Beauty,Skincare Set,2,139.52,Bank Transfer
O1242,C391,2024-02-04,Sports,Yoga Mat,2,50.55,PayPal
O1243,C415,2023-07-13,Electronics,Monitor,3,202.59,Bank Transfer
O1244,C462,2023-04-09,Fashion,Jeans,1,252.83,PayPal
O1245,C443,2024-10-07,Sports,Running Shoes,3,243.52,Bank Transfer
O1246,C375,2023-03-22,Sports,Yoga Mat,3,188.74,Bank Transfer
O1247,C351,2024-05-20,Sports,Running Shoes,3,152.32,Gift Card
O1248,C278,2023-01-06,Fashion,Dress,2,129.7,Credit Card
O1249,C194,2024-05-04,Beauty,Skincare Set,1,23.79,Gift Card
O1250,C101,2024-07-24,Sports,Running Shoes,2,245.51,Credit Card
O1251,C142,2024-04-13,Sports,Running Shoes,3,183.63,Credit Card
O1252,C424,2023-07-02,Home,Cookware,3,12.81,Credit Card
O1253,C389,2023-01-27,Electronics,Monitor,2,237.36,Bank Transfer
O1254,C410,2024-07-24,Electronics,Monitor,3,283.17,Credit Card
O1255,C003,2024-01-26,Beauty,Makeup Kit,1,196.45,PayPal
O1256,C254,2023-12-13,Sports,Running Shoes,1,29.09,Gift Card
O1257,C491,2024-07-19,Fashion,Jeans,1,92.38,PayPal
O1258,C116,2023-10-30,Fashion,Jeans,3,232.13,PayPal
O1259,C380,2023-08-17,Beauty,Skincare Set,3,123.24,Bank Transfer
O1260,C142,2023-11-05,Sports,Bicycle Helmet,3,119.27,Gift Card
O1261,C273,2023-04-09,Electronics,Headphones,1,284.17,Bank Transfer
O1262,C191,2023-01-23,Fashion,T-Shirt,1,47.33,Credit Card
O1263,C023,2024-05-30,Sports,Dumbbells,1,81.23,Credit Card
O1264,C469,2023-03-26,Sports,Bicycle Helmet,3,153.67,PayPal
O1265,C323,2024-07-10,Sports,Dumbbells,3,38.28,Gift Card
O1266,C200,2023-01-22,Beauty,Makeup Kit,1,280.59,Bank Transfer
O1267,C384,2023-01-05,Fashion,Dress,1,187.18,PayPal
O1268,C041,2024-03-06,Electronics,Keyboard,3,242.53,Credit Card
O1269,C025,2024-11-08,Home,Vacuum Cleaner,3,292.06,Credit Card
O1270,C231,2023-02-18,Beauty,Makeup Kit,1,277.57,PayPal
O1271,C470,2024-02-21,Home,Vacuum Cleaner,3,128.18,Gift Card
O1272,C152,2024-06-24,Beauty,Perfume,1,216.7,Bank Transfer
O1273,C347,2023-02-11,Electronics,Smartphone,2,271.68,Credit Card
O1274,C411,2023-07-08,Fashion,Dress,2,34.08,Gift Card
O1275,C324,2024-07-28,Beauty,Skincare Set,1,46.71,Credit Card
O1276,C428,2023-07-19,Sports,Tennis Racket,3,98.98,Bank Transfer
O1277,C466,2023-12-23,Beauty,Skincare Set,2,234.66,Credit Card
O1278,C163,2024-05-05,Electronics,Keyboard,3,22.79,Gift Card
O1279,C213,2023-01-03,Fashion,Jeans,3,242.82,Credit Card
O1280,C183,2024-02-21,Electronics,Keyboard,2,77.03,Gift Card
O1281,C252,2023-06-23,Beauty,Shampoo,3,24.99,PayPal
O1282,C462,2023-10-27,Electronics,Headphones,3,24.58,Bank Transfer
O1283,C368,2023-03-14,Electronics,Headphones,1,121.72,Bank Transfer
O1284,C395,2024-02-24,Beauty,Perfume,3,38.95,Credit Card
O1285,C409,2024-03-16,Fashion,Sneakers,2,43.97,Credit Card
O1286,C245,2023-03-18,Fashion,Jacket,1,83.86,Bank Transfer
O1287,C004,2024-04-09,Home,Chair,2,86.0,Gift Card
O1288,C454,2023-01-03,Electronics,Keyboard,2,206.19,Credit Card
O1289,C256,2023-01-09,Home,Chair,3,169.42,PayPal
O1290,C462,2023-06-23,Electronics,Keyboard,2,76.58,PayPal
O1291,C263,2023-12-22,Beauty,Perfume,1,129.77,Gift Card
O1292,C023,2024-09-10,Sports,Dumbbells,1,242.0,Bank Transfer
O1293,C252,2023-12-20,Electronics,Smartphone,2,254.77,PayPal
O1294,C240,2023-06-17,Home,Chair,1,96.52,Gift Card
O1295,C225,2024-04-05,Sports,Yoga Mat,1,189.07,PayPal
O1296,C397,2023-06-05,Sports,Running Shoes,3,95.4,Bank Transfer
O1297,C177,2024-07-30,Beauty,Makeup Kit,1,52.85,PayPal
O1298,C208,2023-10-13,Sports,Yoga Mat,3,206.67,Credit Card
O1299,C390,2024-03-14,Fashion,Sneakers,3,123.52,PayPal
O1300,C129,2024-10-17,Fashion,T-Shirt,2,67.55,Credit Card
O1301,C332,2024-05-23,Electronics,Monitor,3,136.46,Bank Transfer
O1302,C347,2024-03-13,Fashion,Sneakers,1,265.14,Gift Card
O1303,C385,2023-12-31,Beauty,Skincare Set,3,197.0,Gift Card
O1304,C470,2023-08-06,Home,Chair,2,175.67,Bank Transfer
O1305,C474,2023-10-24,Beauty,Skincare Set,1,169.96,PayPal
O1306,C202,2024-08-23,Fashion,Sneakers,3,55.43,Bank Transfer
O1307,C358,2023-11-18,Sports,Bicycle Helmet,3,175.27,PayPal
O1308,C227,2024-01-02,Sports,Bicycle Helmet,1,36.06,Bank Transfer
O1309,C255,2024-08-05,Electronics,Headphones,1,284.47,Bank Transfer
O1310,C486,2023-06-02,Beauty,Skincare Set,3,231.32,Bank Transfer
O1311,C280,2024-12-06,Home,Coffee Maker,2,178.49,Credit Card
O1312,C148,2023-02-11,Fashion,Dress,1,105.25,Bank Transfer
O1313,C054,2024-11-28,Electronics,Headphones,1,122.62,Credit Card
O1314,C350,2023-04-13,Fashion,Dress,3,283.91,Gift Card
O1315,C346,2024-02-06,Beauty,Perfume,1,231.34,Credit Card
O1316,C132,2024-05-08,Home,Chair,2,278.84,Credit Card
O1317,C150,2024-10-28,Beauty,Shampoo,2,284.43,Credit Card
O1318,C229,2024-08-28,Electronics,Monitor,1,26.86,Credit Card
O1319,C425,2024-06-07,Fashion,Dress,1,23.76,Bank Transfer
O1320,C421,2023-07-08,Fashion,Jacket,3,164.59,Credit Card
O1321,C023,2023-07-16,Fashion,Jacket,2,200.65,Bank Transfer
O1322,C276,2023-06-08,Electronics,Laptop,2,98.55,Gift Card
O1323,C184,2024-05-21,Fashion,Dress,3,224.68,Gift Card
O1324,C489,2024-08-25,Fashion,Sneakers,1,125.65,Bank Transfer
O1325,C125,2023-05-22,Beauty,Skincare Set,2,275.0,Credit Card
O1326,C133,2024-10-04,Fashion,Jeans,2,106.4,Bank Transfer
O1327,C419,2024-03-28,Sports,Dumbbells,2,172.87,Credit Card
O1328,C458,2023-12-27,Beauty,Shampoo,1,137.69,Credit Card
O1329,C074,2023-12-21,Electronics,Laptop,2,133.29,Bank Transfer
O1330,C081,2024-09-13,Electronics,Monitor,2,165.56,Credit Card
O1331,C242,2023-01-20,Home,Vacuum Cleaner,3,238.82,Gift Card
O1332,C486,2023-06-10,Electronics,Laptop,3,288.23,PayPal
O1333,C065,2024-05-03,Sports,Dumbbells,2,111.75,Credit Card
O1334,C203,2023-01-24,Fashion,Jacket,3,157.03,PayPal
O1335,C284,2024-11-18,Sports,Bicycle Helmet,3,174.81,Gift Card
O1336,C131,2024-05-11,Sports,Yoga Mat,2,87.89,Bank Transfer
O1337,C010,2024-09-24,Electronics,Monitor,1,48.43,Bank Transfer
O1338,C112,2024-10-23,Electronics,Keyboard,1,193.1,Bank Transfer
O1339,C251,2023-08-15,Home,Chair,1,209.05,Credit Card
O1340,C440,2023-04-03,Beauty,Makeup Kit,3,139.99,PayPal
O1341,C026,2024-10-14,Home,Vacuum Cleaner,1,286.29,Bank Transfer
O1342,C352,2024-09-06,Electronics,Laptop,2,98.35,Credit Card
O1343,C304,2023-06-29,Home,Cookware,2,75.45,Credit Card
O1344,C129,2023-06-05,Beauty,Perfume,1,272.04,Gift Card
O1345,C328,2023-09-15,Electronics,Smartphone,1,135.61,Bank Transfer
O1346,C173,2024-04-16,Sports,Dumbbells,3,65.47,Bank Transfer
O1347,C060,2024-09-25,Home,Cookware,3,280.9,Credit Card
O1348,C493,2023-04-21,Fashion,Jacket,2,229.89,Credit Card
O1349,C034,2024-01-07,Home,Cookware,3,186.39,Bank Transfer
O1350,C466,2024-12-03,Beauty,Perfume,2,183.59,Gift Card
O1351,C289,2024-11-13,Electronics,Keyboard,3,87.65,Gift Card
O1352,C348,2023-03-07,Beauty,Skincare Set,3,29.16,Gift Card
O1353,C191,2023-10-31,Electronics,Laptop,2,207.94,PayPal
O1354,C224,2024-09-05,Electronics,Laptop,2,12.53,Bank Transfer
O1355,C447,2024-12-14,Sports,Running Shoes,1,28.56,PayPal
O1356,C413,2024-04-12,Beauty,Hair Dryer,2,30.38,PayPal
O1357,C297,2024-02-13,Beauty,Perfume,1,53.91,PayPal
O1358,C490,2023-04-08,Home,Lamp,2,225.17,PayPal
O1359,C140,2024-03-09,Sports,Yoga Mat,1,222.15,Credit Card
O1360,C415,2024-05-03,Fashion,Jeans,3,137.13,Credit Card
O1361,C032,2023-06-03,Fashion,Jacket,3,220.3,Credit Card
O1362,C009,2023-05-10,Beauty,Shampoo,3,48.28,Credit Card
O1363,C406,2023-11-21,Sports,Dumbbells,3,245.82,Gift Card
O1364,C414,2024-03-08,Electronics,Smartphone,3,154.24,Credit Card
O1365,C036,2023-12-25,Fashion,T-Shirt,1,253.08,Credit Card
O1366,C486,2023-06-13,Home,Chair,2,201.38,Gift Card
O1367,C383,2024-12-10,Home,Cookware,1,212.59,Bank Transfer
O1368,C430,2023-05-10,Beauty,Hair Dryer,1,171.41,Bank Transfer
O1369,C008,2024-02-29,Fashion,Dress,2,138.53,Credit Card
O1370,C490,2023-03-24,Beauty,Makeup Kit,2,205.96,Bank Transfer
O1371,C376,2023-12-24,Electronics,Monitor,2,226.59,Gift Card
O1372,C368,2024-04-30,Electronics,Monitor,2,274.59,Bank Transfer
O1373,C330,2024-07-26,Beauty,Makeup Kit,3,183.66,Credit Card
O1374,C055,2024-04-03,Electronics,Headphones,2,103.26,PayPal
O1375,C059,2024-07-18,Electronics,Smartphone,3,60.92,Bank Transfer
O1376,C385,2023-10-23,Fashion,Dress,1,140.91,Credit Card
O1377,C405,2023-01-27,Electronics,Smartphone,1,181.48,Credit Card
O1378,C467,2023-12-27,Home,Cookware,1,92.13,Gift Card
O1379,C433,2024-10-10,Home,Cookware,3,127.32,Gift Card
O1380,C479,2024-04-13,Sports,Dumbbells,2,19.79,Gift Card
O1381,C232,2024-07-11,Fashion,Jeans,1,219.58,Credit Card
O1382,C020,2023-08-14,Home,Vacuum Cleaner,3,140.75,PayPal
O1383,C396,2023-03-12,Home,Vacuum Cleaner,1,269.08,PayPal
O1384,C417,2024-09-23,Electronics,Monitor,1,135.9,Bank Transfer
O1385,C298,2023-02-02,Fashion,Sneakers,1,11.49,Bank Transfer
O1386,C129,2024-05-10,Fashion,Sneakers,3,268.9,Credit Card
O1387,C331,2023-05-20,Beauty,Skincare Set,3,59.43,PayPal
O1388,C396,2024-08-03,Electronics,Monitor,3,288.42,Credit Card
O1389,C129,2024-01-08,Home,Coffee Maker,2,148.65,Credit Card
O1390,C390,2024-08-25,Electronics,Keyboard,2,278.17,Credit Card
O1391,C068,2024-06-27,Fashion,Sneakers,2,110.01,Credit Card
O1392,C348,2023-08-11,Electronics,Keyboard,2,204.21,Credit Card
O1393,C201,2023-12-18,Sports,Bicycle Helmet,2,168.76,Credit Card
O1394,C497,2024-11-29,Beauty,Perfume,1,243.31,Bank Transfer
O1395,C363,2023-03-06,Beauty,Skincare Set,3,211.48,Credit Card
O1396,C429,2024-01-20,Sports,Tennis Racket,2,281.16,Bank Transfer
O1397,C348,2023-04-11,Electronics,Monitor,1,68.28,PayPal
O1398,C302,2023-03-15,Beauty,Makeup Kit,3,111.01,PayPal
O1399,C141,2023-11-18,Beauty,Skincare Set,2,240.28,PayPal
O1400,C139,2023-10-10,Sports,Bicycle Helmet,1,189.95,Bank Transfer
O1401,C140,2024-05-24,Sports,Tennis Racket,1,15.94,Credit Card
O1402,C294,2024-12-06,Sports,Bicycle Helmet,1,23.13,Credit Card
O1403,C083,2024-09-17,Fashion,T-Shirt,3,134.23,Gift Card
O1404,C089,2023-03-16,Home,Chair,3,63.15,Gift Card
O1405,C193,2024-01-28,Sports,Yoga Mat,2,166.12,Gift Card
O1406,C176,2023-10-04,Home,Cookware,3,164.22,Bank Transfer
O1407,C068,2023-11-21,Electronics,Monitor,3,207.68,Gift Card
O1408,C223,2023-05-02,Fashion,Sneakers,1,93.81,Gift Card
O1409,C330,2024-02-24,Electronics,Monitor,3,76.65,PayPal
O1410,C239,2024-06-19,Fashion,Sneakers,1,57.73,Gift Card
O1411,C091,2023-05-09,Home,Vacuum Cleaner,2,160.81,Credit Card
O1412,C340,2023-04-04,Beauty,Skincare Set,1,184.77,Gift Card
O1413,C141,2024-09-23,Beauty,Hair Dryer,2,248.34,PayPal
O1414,C180,2023-07-15,Home,Cookware,3,26.51,Credit Card
O1415,C242,2024-09-25,Electronics,Monitor,3,197.72,PayPal
O1416,C466,2023-08-17,Electronics,Monitor,2,294.18,Credit Card
O1417,C373,2023-07-10,Electronics,Headphones,3,187.99,Bank Transfer
O1418,C317,2023-01-18,Beauty,Perfume,2,110.16,Gift Card
O1419,C131,2023-04-24,Fashion,Sneakers,3,67.75,Credit Card
O1420,C344,2024-07-23,Fashion,Sneakers,1,272.47,Gift Card
O1421,C069,2024-01-14,Electronics,Laptop,1,140.43,Credit Card
O1422,C421,2023-04-08,Fashion,Dress,2,227.16,PayPal
O1423,C269,2023-04-20,Fashion,Dress,3,134.4,Bank Transfer
O1424,C432,2024-02-09,Beauty,Perfume,1,108.49,Bank Transfer
O1425,C006,2024-08-27,Fashion,Jacket,3,283.49,Gift Card
O1426,C469,2024-01-18,Electronics,Keyboard,1,77.3,PayPal
O1427,C208,2024-11-05,Beauty,Skincare Set,2,294.05,Gift Card
O1428,C180,2023-09-21,Fashion,T-Shirt,3,117.04,Gift Card
O1429,C382,2023-06-15,Home,Lamp,3,297.99,Credit Card
O1430,C085,2023-12-18,Electronics,Monitor,2,248.46,Credit Card
O1431,C270,2024-03-17,Fashion,Jacket,1,107.21,Gift Card
O1432,C091,2023-05-29,Fashion,Dress,1,36.27,Credit Card
O1433,C388,2024-05-19,Fashion,Jeans,1,110.81,Bank Transfer
O1434,C108,2024-07-19,Home,Coffee Maker,1,27.28,PayPal
O1435,C460,2023-12-11,Home,Chair,1,288.65,Gift Card
O1436,C143,2023-12-21,Sports,Bicycle Helmet,2,135.75,Credit Card
O1437,C072,2023-11-24,Fashion,Dress,3,64.13,Credit Card
O1438,C345,2023-07-07,Home,Cookware,3,281.35,Bank Transfer
O1439,C094,2024-06-06,Electronics,Monitor,2,295.46,Credit Card
O1440,C244,2023-04-07,Electronics,Headphones,1,157.29,PayPal
O1441,C062,2024-03-18,Home,Lamp,1,108.04,Credit Card
O1442,C338,2024-02-29,Home,Cookware,2,299.35,Credit Card
O1443,C361,2023-12-23,Beauty,Hair Dryer,2,112.68,PayPal
O1444,C002,2024-03-12,Home,Coffee Maker,2,145.3,PayPal
O1445,C305,2024-03-08,Sports,Bicycle Helmet,2,53.79,Credit Card
O1446,C457,2024-03-05,Beauty,Perfume,2,242.52,Bank Transfer
O1447,C300,2024-05-10,Home,Cookware,3,276.39,Credit Card
O1448,C375,2023-09-16,Sports,Dumbbells,3,245.73,Gift Card
O1449,C097,2023-03-07,Electronics,Smartphone,1,41.16,Bank Transfer
O1450,C292,2023-07-12,Electronics,Headphones,1,96.97,Bank Transfer
O1451,C425,2024-11-21,Fashion,T-Shirt,3,102.52,Bank Transfer
O1452,C035,2024-04-30,Fashion,Jeans,1,285.82,PayPal
O1453,C022,2024-01-19,Beauty,Skincare Set,3,61.55,PayPal
O1454,C114,2024-08-08,Beauty,Perfume,1,62.97,Bank Transfer
O1455,C096,2024-02-01,Electronics,Smartphone,1,253.23,Gift Card
O1456,C253,2024-06-23,Fashion,Jeans,3,225.3,Gift Card
O1457,C307,2023-10-08,Sports,Dumbbells,2,114.34,Credit Card
O1458,C295,2024-11-17,Home,Cookware,3,25.15,PayPal
O1459,C104,2024-02-10,Home,Vacuum Cleaner,1,113.74,Gift Card
O1460,C444,2024-01-20,Sports,Running Shoes,1,216.07,Bank Transfer
O1461,C168,2023-12-12,Sports,Dumbbells,1,207.95,Credit Card
O1462,C306,2024-09-14,Home,Chair,1,237.36,Gift Card
O1463,C277,2024-01-14,Beauty,Skincare Set,1,129.87,Gift Card
O1464,C169,2024-04-04,Electronics,Smartphone,3,113.88,PayPal
O1465,C350,2024-02-26,Fashion,Dress,1,179.42,Bank Transfer
O1466,C352,2024-06-16,Fashion,Sneakers,2,226.09,Credit Card
O1467,C106,2023-10-03,Beauty,Skincare Set,1,109.23,Bank Transfer
O1468,C306,2023-03-29,Sports,Tennis Racket,1,224.72,PayPal
O1469,C018,2024-12-18,Electronics,Headphones,1,144.85,Credit Card
O1470,C164,2023-01-15,Sports,Bicycle Helmet,2,277.08,Bank Transfer
O1471,C489,2024-12-11,Sports,Dumbbells,2,99.67,PayPal
O1472,C459,2023-01-16,Beauty,Hair Dryer,3,80.9,Bank Transfer
O1473,C423,2024-11-21,Beauty,Hair Dryer,1,80.62,Credit Card
O1474,C173,2024-11-14,Sports,Bicycle Helmet,2,114.56,Bank Transfer
O1475,C455,2024-11-26,Sports,Yoga Mat,3,119.06,PayPal
O1476,C383,2024-07-05,Beauty,Makeup Kit,2,172.44,Gift Card
O1477,C056,2024-04-04,Fashion,Dress,2,288.67,Bank Transfer
O1478,C475,2023-04-25,Sports,Dumbbells,2,13.64,Bank Transfer
O1479,C115,2024-07-07,Beauty,Makeup Kit,2,183.44,PayPal
O1480,C307,2023-02-06,Home,Chair,3,100.89,PayPal
O1481,C277,2023-08-25,Sports,Tennis Racket,1,214.53,Gift Card
O1482,C142,2024-02-16,Electronics,Headphones,3,86.26,Bank Transfer
O1483,C246,2023-09-28,Fashion,Jacket,1,187.98,Bank Transfer
O1484,C384,2024-07-14,Sports,Tennis Racket,2,53.82,PayPal
O1485,C304,2023-07-05,Sports,Dumbbells,3,170.66,Credit Card
O1486,C158,2023-05-11,Fashion,Jeans,1,120.66,PayPal
O1487,C020,2024-10-06,Beauty,Hair Dryer,2,132.71,Gift Card
O1488,C208,2023-09-07,Beauty,Perfume,1,262.54,Gift Card
O1489,C370,2023-05-30,Electronics,Keyboard,3,235.06,Gift Card
O1490,C289,2024-05-06,Beauty,Shampoo,1,189.95,Credit Card
O1491,C398,2023-10-18,Beauty,Makeup Kit,3,273.89,Bank Transfer
O1492,C495,2024-07-08,Sports,Running Shoes,2,37.5,PayPal
O1493,C171,2024-05-26,Beauty,Makeup Kit,1,239.57,Bank Transfer
O1494,C036,2023-02-13,Electronics,Headphones,2,12.81,Credit Card
O1495,C044,2024-12-14,Sports,Tennis Racket,3,104.24,PayPal
O1496,C198,2023-09-24,Fashion,Jacket,3,284.33,Credit Card
O1497,C129,2023-04-10,Electronics,Headphones,1,272.61,Gift Card
O1498,C482,2023-11-09,Beauty,Hair Dryer,1,218.85,PayPal
O1499,C399,2023-09-30,Fashion,Sneakers,3,118.57,Bank Transfer
O1500,C189,2024-07-12,Beauty,Makeup Kit,1,83.84,Credit Card
O1501,C139,2024-04-24,Fashion,T-Shirt,2,224.79,Bank Transfer
O1502,C437,2023-01-11,Home,Chair,2,34.83,Credit Card
O1503,C048,2024-06-22,Beauty,Skincare Set,3,161.5,PayPal
O1504,C024,2023-11-18,Home,Vacuum Cleaner,1,264.95,Credit Card
